    241.4149    0.707393E+01
    244.4403    0.711871E+01
    247.5036    0.716252E+01
    250.6052    0.720536E+01
    253.7457    0.724722E+01
    256.9256    0.728813E+01
    260.1454    0.732808E+01
    263.4055    0.736708E+01
    266.7064    0.740516E+01
    270.0487    0.744175E+01
    273.4329    0.724975E+01
    276.8595    0.687676E+01
    280.3291    0.671621E+01
    283.8421    0.674526E+01
    287.3992    0.677357E+01
    291.0008    0.680114E+01
    294.6475    0.682799E+01
    298.3400    0.685414E+01
    302.0787    0.687962E+01
    305.8643    0.690445E+01
    309.6974    0.692865E+01
    313.5784    0.695224E+01
    317.5081    0.697526E+01
    321.4871    0.699773E+01
    325.5159    0.701969E+01
    329.5952    0.704116E+01
    333.7256    0.706218E+01
    337.9078    0.708279E+01
    342.1424    0.710302E+01
    346.4300    0.712291E+01
    350.7714    0.714250E+01
    355.1672    0.716183E+01
    359.6181    0.718094E+01
    364.1248    0.719989E+01
    368.6879    0.721871E+01
    373.3082    0.723745E+01
    377.9864    0.725616E+01
    382.7233    0.727489E+01
    387.5195    0.729369E+01
    392.3758    0.731261E+01
    397.2930    0.733170E+01
    402.2718    0.735102E+01
    407.3130    0.737061E+01
    412.4173    0.731950E+01
    417.5857    0.680272E+01
    422.8188    0.588609E+01
    428.1175    0.482871E+01
    433.4825    0.394878E+01
    438.9149    0.352833E+01
    444.4152    0.351355E+01
    449.9846    0.351080E+01
    455.6237    0.350824E+01
    461.3335    0.350588E+01
    467.1148    0.350378E+01
    472.9686    0.350195E+01
    478.8957    0.350044E+01
    484.8972    0.349926E+01
    490.9738    0.349846E+01
    497.1266    0.349805E+01
    503.3565    0.349808E+01
    509.6644    0.349856E+01
    516.0514    0.349953E+01
    522.5185    0.350102E+01
    529.0666    0.350304E+01
    535.6967    0.350562E+01
    542.4100    0.350879E+01
    549.2074    0.351257E+01
    556.0899    0.351699E+01
    563.0587    0.352205E+01
    570.1149    0.352778E+01
    577.2594    0.353421E+01
    584.4935    0.354133E+01
    591.8183    0.354919E+01
    599.2348    0.355778E+01
    606.7443    0.356712E+01
    614.3479    0.357724E+01
    622.0468    0.358814E+01
    629.8421    0.359984E+01
    637.7352    0.361236E+01
    645.7272    0.362571E+01
    653.8193    0.363992E+01
    662.0128    0.365501E+01
    670.3090    0.367101E+01
    678.7092    0.340214E+01
    687.2147    0.276361E+01
    695.8267    0.277278E+01
    704.5467    0.278281E+01
    713.3759    0.279371E+01
    722.3158    0.280549E+01
    731.3677    0.281816E+01
    740.5330    0.283172E+01
    749.8132    0.284619E+01
    759.2098    0.286158E+01
    768.7240    0.287789E+01
    778.3575    0.289513E+01
    788.1117    0.291331E+01
    797.9882    0.293243E+01
    807.9884    0.295250E+01
    818.1140    0.297354E+01
    828.3664    0.299553E+01
    838.7473    0.301849E+01
    849.2583    0.304243E+01
    859.9011    0.306734E+01
    870.6772    0.309324E+01
    881.5883    0.312012E+01
    892.6362    0.314799E+01
    903.8225    0.317684E+01
    915.1491    0.320669E+01
    926.6175    0.323754E+01
    938.2297    0.326938E+01
    949.9874    0.330221E+01
    961.8925    0.333604E+01
    973.9467    0.337086E+01
    986.1520    0.340668E+01
    998.5103    0.344349E+01
   1011.0234    0.348129E+01
   1023.6933    0.352008E+01
   1036.5220    0.355985E+01
   1049.5115    0.360060E+01
   1062.6638    0.364233E+01
   1075.9809    0.368504E+01
   1089.4648    0.372871E+01
   1103.1178    0.377335E+01
   1116.9418    0.381895E+01
   1130.9391    0.386550E+01
   1145.1118    0.391262E+01
   1159.4621    0.386739E+01
   1173.9923    0.373318E+01
   1188.7045    0.351376E+01
   1203.6011    0.321788E+01
   1218.6844    0.285918E+01
   1233.9567    0.245581E+01
   1249.4204    0.202976E+01
   1265.0779    0.160578E+01
   1280.9316    0.121008E+01
   1296.9840    0.868721E+00
   1313.2375    0.605844E+00
   1329.6947    0.441849E+00
   1346.3582    0.391631E+00
   1363.2305    0.396897E+00
   1380.3142    0.402301E+00
   1397.6120    0.407772E+00
   1415.1266    0.412267E+00
   1432.8607    0.416870E+00
   1450.8170    0.421582E+00
   1468.9984    0.425837E+00
   1487.4076    0.429846E+00
   1506.0474    0.433943E+00
   1524.9209    0.438027E+00
   1544.0309    0.441751E+00
   1563.3804    0.445555E+00
   1582.9724    0.449439E+00
   1602.8099    0.452601E+00
   1622.8960    0.455562E+00
   1643.2338    0.458579E+00
   1663.8264    0.461180E+00
   1684.6772    0.462802E+00
   1705.7892    0.464451E+00
   1727.1658    0.466126E+00
   1748.8103    0.466918E+00
   1770.7260    0.467600E+00
   1792.9164    0.468292E+00
   1815.3849    0.468753E+00
   1838.1349    0.468920E+00
   1861.1700    0.469090E+00
   1884.4938    0.469258E+00
   1908.1099    0.469073E+00
   1932.0220    0.468885E+00
   1956.2337    0.468695E+00
   1980.7488    0.467874E+00
   2005.5712    0.466574E+00
   2030.7046    0.465262E+00
   2056.1529    0.463343E+00
   2081.9202    0.457679E+00
   2108.0104    0.452015E+00
   2134.4276    0.446351E+00
   2161.1758    0.435362E+00
   2188.2592    0.422302E+00
   2215.6821    0.409477E+00
   2243.4485    0.393472E+00
   2271.5630    0.368877E+00
   2300.0297    0.345539E+00
   2328.8532    0.323412E+00
   2358.0380    0.293211E+00
   2387.5884    0.263790E+00
   2417.5092    0.237007E+00
   2447.8049    0.212406E+00
   2478.4803    0.189746E+00
   2509.5401    0.169263E+00
   2540.9892    0.150776E+00
   2572.8323    0.134368E+00
   2605.0745    0.119583E+00
   2637.7208    0.106270E+00
   2670.7762    0.945188E-01
   2704.2458    0.841262E-01
   2738.1349    0.747670E-01
   2772.4486    0.665737E-01
   2807.1924    0.614443E-01
   2842.3716    0.566532E-01
   2877.9916    0.521825E-01
   2914.0580    0.492471E-01
   2950.5764    0.470951E-01
   2987.5524    0.450118E-01
   3024.9918    0.431975E-01
   3062.9004    0.421734E-01
   3101.2840    0.411613E-01
   3140.1487    0.401612E-01
   3179.5004    0.395442E-01
   3219.3453    0.390372E-01
   3259.6894    0.385304E-01
   3300.5392    0.380657E-01
   3341.9009    0.376823E-01
   3383.7809    0.372981E-01
   3426.1858    0.369130E-01
   3469.1220    0.363809E-01
   3512.5964    0.358341E-01
   3556.6155    0.352888E-01
   3601.1863    0.344304E-01
   3646.3156    0.332299E-01
   3692.0105    0.320570E-01
   3738.2780    0.308696E-01
   3785.1254    0.283504E-01
   3832.5598    0.260090E-01
   3880.5887    0.238352E-01
   3929.2194    0.209202E-01
   3978.4596    0.178044E-01
   4028.3168    0.151220E-01
   4078.7989    0.127195E-01
   4129.9136    0.102369E-01
   4181.6688    0.821650E-02
   4234.0726    0.657668E-02
   4287.1332    0.537944E-02
   4340.8587    0.443149E-02
   4395.2574    0.364172E-02
   4450.3379    0.307573E-02
   4506.1086    0.279720E-02
   4562.5783    0.254086E-02
   4619.7556    0.230524E-02
   4677.6494    0.229130E-02
   4736.2688    0.231605E-02
   4795.6227    0.234137E-02
   4855.7205    0.243744E-02
   4916.5714    0.264831E-02
   4978.1849    0.288041E-02
   5040.5705    0.313616E-02
   5103.7379    0.353286E-02
   5167.6969    0.398927E-02
   5232.4574    0.451149E-02
   5298.0295    0.515012E-02
   5364.4233    0.592897E-02
   5431.6492    0.683767E-02
   5499.7175    0.790535E-02
   5568.6389    0.921463E-02
   5638.4239    0.107614E-01
   5709.0835    0.125923E-01
   5780.6286    0.148162E-01
   5853.0703    0.174999E-01
   5926.4197    0.207128E-01
   6000.6884    0.245947E-01
   6075.8878    0.293771E-01
   6152.0296    0.351677E-01
   6229.1256    0.421946E-01
   6307.1878    0.508815E-01
   6386.2282    0.615458E-01
   6466.2591    0.746229E-01
   6547.2929    0.907052E-01
   6629.3423    0.110541E+00
   6712.4198    0.135049E+00
   6796.5385    0.165404E+00
   6881.7114    0.202327E+00
   6967.9516    0.248034E+00
   7055.2725    0.304844E+00
   7143.6878    0.374053E+00
   7233.2110    0.458063E+00
   7323.8562    0.562367E+00
   7415.6372    0.691789E+00
   7508.5685    0.842865E+00
   7602.6644    0.102948E+01
   7697.9394    0.126056E+01
   7794.4084    0.153260E+01
   7892.0864    0.185636E+01
   7990.9884    0.225391E+01
   8091.1298    0.273471E+01
   8192.5262    0.327666E+01
   8295.1933    0.393493E+01
   8399.1470    0.473629E+01
   8504.4034    0.563063E+01
   8610.9789    0.667309E+01
   8718.8899    0.792540E+01
   8828.1532    0.937204E+01
   8938.7859    0.109389E+02
   9050.8049    0.127926E+02
   9164.2278    0.149897E+02
   9279.0720    0.172509E+02
   9395.3555    0.198257E+02
   9513.0962    0.228246E+02
   9632.3123    0.260479E+02
   9753.0225    0.293577E+02
   9875.2454    0.331376E+02
   9999.0000    0.374611E+02
